GPS lat,GPS lon,Adresa,Adresa interní,Městská část,vyska,Typ zdroje,Systém,Popis,0.001,0.005,0.01
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,Pd_Jesle,PDS Janou.Jesle+Fůgne.39,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,Pd_Polik,PDS Janou.P,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,Pd__TEZA,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,SNP_01MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,SNP_04MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,SNP_20MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,SNP_23MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,SNP_27MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,SNP_30MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,Jan_07MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,SkolkaMT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,Jesle_MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,Polik_MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.216260600000005,16.616097500000002,náměstí SNP 18a,VSHO16 nám.SNP 16,Černá Pole,249.0,HV,TEZA__MT,,0.439277297257626,0.1270622129729104,0.11795335359242581
49.2139703,16.5816739,náměstí Svornosti 1,VS n.Svornosti 1,Žabovřesky,237.4,HV,VsNS1STR,Strojovna n.Svornosti 1,0.0,0.0249601764283837,0.051223692766164196
49.2139703,16.5816739,náměstí Svornosti 1,VS n.Svornosti 1,Žabovřesky,237.4,HV,VsNS1MT,Měření n.Svornosti 1,0.0,0.0249601764283837,0.051223692766164196
49.2141606,16.5818406,náměstí Svornosti 2,VS n.Svornosti 2,Žabovřesky,238.5,HV,VsNS2STR,Strojovna n.Svornosti 2,0.0,0.02317743067941184,0.04863923066868649
49.2141606,16.5818406,náměstí Svornosti 2,VS n.Svornosti 2,Žabovřesky,238.5,HV,VsNS2MT,Měření n.Svornosti 2,0.0,0.02317743067941184,0.04863923066868649
49.2143625,16.5816767,náměstí Svornosti 3,VS n.Svornosti 3,Žabovřesky,238.5,HV,VsNS3STR,Strojovna n.Svornosti 3,0.0,0.02212471018368871,0.046408941279650895
49.2143625,16.5816767,náměstí Svornosti 3,VS n.Svornosti 3,Žabovřesky,238.5,HV,VsNS3MT,Měření n.Svornosti 3,0.0,0.02212471018368871,0.046408941279650895
49.214555600000004,16.5818397,náměstí Svornosti 4,VS n.Svornosti 4,Žabovřesky,239.7,HV,VsNS4STR,Strojovna n.Svornosti 4,0.0,0.02061867145330093,0.04441501385454448
49.214555600000004,16.5818397,náměstí Svornosti 4,VS n.Svornosti 4,Žabovřesky,239.7,HV,VsNS4MT,Měření n.Svornosti 4,0.0,0.02061867145330093,0.04441501385454448
49.2147539,16.5820028,náměstí Svornosti 5,VS n.Svornosti 5,Žabovřesky,240.6,HV,VsNS5STR,Strojovna n.Svornosti 5,0.0,0.0192655713854045,0.04334463597743274
49.2147539,16.5820028,náměstí Svornosti 5,VS n.Svornosti 5,Žabovřesky,240.6,HV,VsNS5MT,Měření n.Svornosti 5,0.0,0.0192655713854045,0.04334463597743274
49.228335799999996,16.6290667,Nejedlého 13,MŠ Nejedlého 13,Lesná,297.3,HV,MNe13STR,Strojovna MŠ Nejedlého13,0.6493422795056839,0.5907529359028925,0.4077450075297365
49.228335799999996,16.6290667,Nejedlého 13,MŠ Nejedlého 13,Lesná,297.3,HV,MsNe13MT,Měření MŠ Nejedlého 13,0.6493422795056839,0.5907529359028925,0.4077450075297365
49.2297206,16.6283381,Nejedlého 28,VS Nejedlého 28 ,Lesná,298.2,HV,VNe28STR,Strojovna Nejedlého 28,0.7350890797710802,0.5786925495212548,0.45142803620594435
49.2297206,16.6283381,Nejedlého 28,VS Nejedlého 28 ,Lesná,298.2,HV,VsNe28MT,Měření Nejedlého 28,0.7350890797710802,0.5786925495212548,0.45142803620594435
49.2295744,16.6299819,Nejedlého 34,VS Nejedlého 34 ,Lesná,301.2,HV,VNe34STR,Strojovna Nejedlého 34,0.5727772012378434,0.5808841481002234,0.441451705003141
49.2295744,16.6299819,Nejedlého 34,VS Nejedlého 34 ,Lesná,301.2,HV,VsNe34MT,Měření Nejedlého 34,0.5727772012378434,0.5808841481002234,0.441451705003141
49.2263028,16.6268083,Nejedlého 5,HO4 Nejedlého 5,Lesná,279.9,HV,HO4NeKOT,Kotle HO4 Nejedlého,0.5591541332863644,0.5596901346412082,0.38805189249514715
49.2263028,16.6268083,Nejedlého 5,HO4 Nejedlého 5,Lesná,279.9,HV,HO4NeSTR,Stroj. HO4 Nejedlého,0.5591541332863644,0.5596901346412082,0.38805189249514715
49.2263028,16.6268083,Nejedlého 5,HO4 Nejedlého 5,Lesná,279.9,HV,HO4NeMT,Měření HO4 Nejedlého,0.5591541332863644,0.5596901346412082,0.38805189249514715
49.2263028,16.6268083,Nejedlého 5,HO4 Nejedlého 5,Lesná,279.9,HV,HO4NePS1,PDS Nejedlého 4-22,0.5591541332863644,0.5596901346412082,0.38805189249514715
49.2263028,16.6268083,Nejedlého 5,HO4 Nejedlého 5,Lesná,279.9,HV,HO4NePS2,"PDS Nejedlého 3TK,10",0.5591541332863644,0.5596901346412082,0.38805189249514715
49.2263028,16.6268083,Nejedlého 5,HO4 Nejedlého 5,Lesná,279.9,HV,NePS1MT,Měření Nejedlého 4-22,0.5591541332863644,0.5596901346412082,0.38805189249514715
49.2263028,16.6268083,Nejedlého 5,HO4 Nejedlého 5,Lesná,279.9,HV,NePS2MT,"Měření Nejedlého 3TK,10",0.5591541332863644,0.5596901346412082,0.38805189249514715
49.169849400000004,16.577817800000002,Neužilova 6a,PK K22 Neužilova,Bohunice,253.7,PK,K22NeKOT,Kotle K22 Neužilova,0.0,0.03283577969268722,0.10530233161291558
49.169849400000004,16.577817800000002,Neužilova 6a,PK K22 Neužilova,Bohunice,253.7,PK,K22NeSTR,Strojovna K22 Neužilova,0.0,0.03283577969268722,0.10530233161291558
49.207393599999996,16.6841547,Novolíšeňská,VS10 Novolíšeňs.5,Líšeň,338.4,HV,V10HuKOT,Kotle VS10 Hubrova,0.0,0.02828668106415212,0.06410693375563438
49.207393599999996,16.6841547,Novolíšeňská,VS10 Novolíšeňs.5,Líšeň,338.4,HV,V10HuSTR,Stroj. VS10 Hubrova,0.0,0.02828668106415212,0.06410693375563438
49.207393599999996,16.6841547,Novolíšeňská,VS10 Novolíšeňs.5,Líšeň,338.4,HV,V10HuMT,MT VS10 Hubrova,0.0,0.02828668106415212,0.06410693375563438
49.207393599999996,16.6841547,Novolíšeňská,VS10 Novolíšeňs.5,Líšeň,338.4,HV,V10HuPS1,"Bartákov.7,9 Hájkova 5,7",0.0,0.02828668106415212,0.06410693375563438
49.207393599999996,16.6841547,Novolíšeňská,VS10 Novolíšeňs.5,Líšeň,338.4,HV,V10HuPS2,"Hub.3,5 Kou.Ševe.Micha.1",0.0,0.02828668106415212,0.06410693375563438
49.207393599999996,16.6841547,Novolíšeňská,VS10 Novolíšeňs.5,Líšeň,338.4,HV,HuPS1MT,"Bartákov.7,9 Hájkova 5,7",0.0,0.02828668106415212,0.06410693375563438
49.207393599999996,16.6841547,Novolíšeňská,VS10 Novolíšeňs.5,Líšeň,338.4,HV,HuPS2MT,"Hub.3,5 Kou.Ševe.Micha.1",0.0,0.02828668106415212,0.06410693375563438
49.2237097,16.5785839,Novoměstská 5a,PKKR1 Novoměstská,Řečkovice,282.8,PK,K1NovKOT,Kotle KR1 Novoměstská,0.08422417918561044,0.06022923563348575,0.10629943541417383
49.2237097,16.5785839,Novoměstská 5a,PKKR1 Novoměstská,Řečkovice,282.8,PK,K1NovSTR,Strojov. KR1 Novoměstská,0.08422417918561044,0.06022923563348575,0.10629943541417383
49.1695461,16.5605467,Oderská 1a,PK K3 Oderská,Lískovec,254.3,PK,K3OdeKOT,Kotelna K3 Oderská,0.0,0.008348957416488716,0.06368753341661754
49.1695461,16.5605467,Oderská 1a,PK K3 Oderská,Lískovec,254.3,PK,K3OdeSTR,Strojovna K3 Oderská,0.0,0.008348957416488716,0.06368753341661754
49.1698683,16.5702272,Okrouhlá 10a,PK 13 Okrouhlá,Bohunice,265.9,PK,K13OkKOT,Kotle K13 Okrouhl,0.0,0.033754356252523744,0.04951137731613044
49.1698683,16.5702272,Okrouhlá 10a,PK 13 Okrouhlá,Bohunice,265.9,PK,K13OkSTR,Strojovna K13 Okrouhl,0.0,0.033754356252523744,0.04951137731613044
49.170308899999995,16.5725364,Okrouhlá 1a,PK 14 Okrouhlá,Bohunice,271.1,PK,K14OkKOT,Kotle K14 Okrouhl,0.0,0.03968201648544797,0.06175085694197297
49.170308899999995,16.5725364,Okrouhlá 1a,PK 14 Okrouhlá,Bohunice,271.1,PK,K14OkSTR,Strojovna K14 Okrouhl,0.0,0.03968201648544797,0.06175085694197297
49.1714469,16.572770000000002,Okrouhlá 7a,PK 15 Okrouhlá,Bohunice,274.0,PK,K15OkKOT,Kotle K15 Okrouhl,0.0,0.027966395275701935,0.07403071902646342
49.1714469,16.572770000000002,Okrouhlá 7a,PK 15 Okrouhlá,Bohunice,274.0,PK,K15OkSTR,Strojovna K15 Okrouhl,0.0,0.027966395275701935,0.07403071902646342
49.1722833,16.5733883,Okrouhlá 30a,PK 16 Okrouhlá,Bohunice,275.0,PK,K16OkKOT,Kotle K16 Okrouhl,0.0013572238681156268,0.013939305838517949,0.09982750534665205
49.1722833,16.5733883,Okrouhlá 30a,PK 16 Okrouhlá,Bohunice,275.0,PK,K16OkSTR,Strojovna K16 Okrouhl,0.0013572238681156268,0.013939305838517949,0.09982750534665205
49.1722833,16.5733883,Okrouhlá 30a,PK 16 Okrouhlá,Bohunice,275.0,PK,PdsOkr30,Pds Okrouhl  30,0.0013572238681156268,0.013939305838517949,0.09982750534665205
49.1722833,16.5733883,Okrouhlá 30a,PK 16 Okrouhlá,Bohunice,275.0,PK,PdsNem23,Pds Pod Nemocnicí 23,0.0013572238681156268,0.013939305838517949,0.09982750534665205
49.1722833,16.5733883,Okrouhlá 30a,PK 16 Okrouhlá,Bohunice,275.0,PK,O16PS1MT,"PodN13,15,17,19,23",0.0013572238681156268,0.013939305838517949,0.09982750534665205
49.224810600000005,16.5569564,Olbrachtovo náměstí 10a,PKK11 Olbra.n.10a,Komín,243.9,PK,K11OlKOT,Kotel.K11 Olbrachtovo n.,0.0,0.08676255668293616,0.1773201995433635
49.224810600000005,16.5569564,Olbrachtovo náměstí 10a,PKK11 Olbra.n.10a,Komín,243.9,PK,K11OlSTR,Stroj.K11 Olbrachtovo n.,0.0,0.08676255668293616,0.1773201995433635
49.218203100000004,16.5169719,Ondrouškova 1a,PKKB1 Ondrouško.1a,Bystrc,292.0,PK,K1OndKOT,Kotle KB1 Ondrouškova,0.0,0.08183160982035313,0.2580417255474079
49.218203100000004,16.5169719,Ondrouškova 1a,PKKB1 Ondrouško.1a,Bystrc,292.0,PK,K1OndSTR,Stroj. KB1 Ondrouškova,0.0,0.08183160982035313,0.2580417255474079
49.22053579999999,16.5301664,Opálkova 6a,PK6 Opálkova 6a,Bystrc,246.2,PK,K6OpaKOT,Kotle PK6 Opalkova,0.0,0.3045455162498582,0.31632142538072733
49.22053579999999,16.5301664,Opálkova 6a,PK6 Opálkova 6a,Bystrc,246.2,PK,K6OpaSTR,Strojovna PK6 Opalkova,0.0,0.3045455162498582,0.31632142538072733
49.22053579999999,16.5301664,Opálkova 6a,PK6 Opálkova 6a,Bystrc,246.2,PK,K6Opa_MT,Měření PK6 Opalkova,0.0,0.3045455162498582,0.31632142538072733
49.1943214,16.6134303,Orlí 30,VS Orlí 30,Střed,208.9,HV,Orl30STR,Stroj. Orli 30,0.0,0.05159008816243247,0.06479936218350933
49.170019399999994,16.567878099999998,Osová 12,PK 10 Osová,Lískovec,268.5,PK,K10OsKOT,Kotle K10 Osová,0.0,0.02879766679533476,0.04450234201326678
49.170019399999994,16.567878099999998,Osová 12,PK 10 Osová,Lískovec,268.5,PK,K10OsSTR,Strojovna K10 Osová,0.0,0.02879766679533476,0.04450234201326678
49.2323047,16.5900253,Palackého třída 164,VSOC2 Palackého t.,Královo Pole,236.4,HV,OC2PaKOT,Kotle OC2 Palackého,0.0,0.0562378904488656,0.10327141005540323
49.2323047,16.5900253,Palackého třída 164,VSOC2 Palackého t.,Královo Pole,236.4,HV,OC2PaStr,Strojovna OC2 Palackého,0.0,0.0562378904488656,0.10327141005540323
49.2323047,16.5900253,Palackého třída 164,VSOC2 Palackého t.,Královo Pole,236.4,HV,OC2PaMT,Měření OC2 Palackého,0.0,0.0562378904488656,0.10327141005540323
49.2323047,16.5900253,Palackého třída 164,VSOC2 Palackého t.,Královo Pole,236.4,HV,OC2PaPS1,"Tyl.5,7,9 Pal.n.166,168",0.0,0.0562378904488656,0.10327141005540323
49.2323047,16.5900253,Palackého třída 164,VSOC2 Palackého t.,Královo Pole,236.4,HV,PaPS1MT,"Tyl.5,7,9 Pal.n.166,168",0.0,0.0562378904488656,0.10327141005540323
49.209057200000004,16.6612261,Pálavské náměstí OC-2,OC2 Palavské nám.,Vinohrady,298.9,HV,OcPaNSTR,Stroj. OC2 Palavské nám.,0.0,0.2224943090923634,0.12300336920414501
49.209057200000004,16.6612261,Pálavské náměstí OC-2,OC2 Palavské nám.,Vinohrady,298.9,HV,OcPaNMT,Měření OC2 Palavské nám.,0.0,0.2224943090923634,0.12300336920414501
49.219249700000006,16.55958,Pastviny 3a,PKK2 Pastviny 3a,Komín,219.4,PK,K2PasKOT,Kotle K2 Pastviny,0.0,0.09945241748216078,0.12159286318681707
49.219249700000006,16.55958,Pastviny 3a,PKK2 Pastviny 3a,Komín,219.4,PK,K2PasSTR,Stroj. K2 Pastviny,0.0,0.09945241748216078,0.12159286318681707
49.219249700000006,16.55958,Pastviny 3a,PKK2 Pastviny 3a,Komín,219.4,PK,K2PasPS1,"Pas.1,3 Ab.2,4,6,8,10,12",0.0,0.09945241748216078,0.12159286318681707
49.219249700000006,16.55958,Pastviny 3a,PKK2 Pastviny 3a,Komín,219.4,PK,K2PasMT,"Pas.1,3 Ab.2,4,6,8,10,12",0.0,0.09945241748216078,0.12159286318681707
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,K5PavKOT,Kotle K5/1 Pavlovská,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,K5PavSTR,Strojovna K5/1 Pavlovská,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,PDSPav10,PDS Pavlovska 10,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,PDSPav12,PDS Pavlovska 12,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,PDSPav18,PDS Pavlovska 18,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,PDSPav20,PDS Pavlovska 20,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,K5PavMT,Měření K5 Pavlovská,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,Pavl01MT,Měření Pavlovská liché,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.189219200000004,16.5303883,Pavlovská 5a,PK K5/1 Pavlovská,Kohoutovice,399.8,PK,Pavl02MT,Měření Pavlovská sudé,0.2809285026941533,0.5790079052250571,0.5048443500323697
49.1301158,16.653949400000002,Pěkná 44a,PKA Pěkná 44a,Chrlice,200.0,PK,A_PekKOT,A Pěkná kotle,0.0,0.0,0.006890798129323151
49.1301158,16.653949400000002,Pěkná 44a,PKA Pěkná 44a,Chrlice,200.0,PK,A_PekSTR,Strojovna A Pěkná,0.0,0.0,0.006890798129323151
49.1301158,16.653949400000002,Pěkná 44a,PKA Pěkná 44a,Chrlice,200.0,PK,A_PekMT,Měření A Pěkná,0.0,0.0,0.006890798129323151
49.2214211,16.569836900000002,Plevova 1,VS Plevova 13,Žabovřesky,263.8,HV,VPl13STR,Strojovna Plevova 13,0.0,0.19065067949266234,0.12789328216916948
49.2214211,16.569836900000002,Plevova 1,VS Plevova 13,Žabovřesky,263.8,HV,VPl13MT,Měření Plevova 13,0.0,0.19065067949266234,0.12789328216916948
49.2201867,16.569284200000002,Plevova 3,VS Plevova 3,Žabovřesky,260.3,HV,VPle3STR,Strojovna Plevova 3,0.0,0.1377630396357692,0.11971667179222552
49.2201867,16.569284200000002,Plevova 3,VS Plevova 3,Žabovřesky,260.3,HV,VPle3MT,Měření Plevova 3,0.0,0.1377630396357692,0.11971667179222552
49.2204753,16.5694414,Plevova 5,"VS Plevova5+7,9",Žabovřesky,259.8,HV,VPle5STR,"Strojovna Plevova5+7,9",0.0,0.14795319889194286,0.12188833371493155
49.2204753,16.5694414,Plevova 5,"VS Plevova5+7,9",Žabovřesky,259.8,HV,VPle5MT,"Měření Plevova5+7,9",0.0,0.14795319889194286,0.12188833371493155
49.2187978,16.5815144,Plovdivská 1,VS Plovdivská 1,Žabovřesky,252.7,HV,VsPl1STR,Strojovna Plovdivská 1,0.0,0.04363802566389392,0.036431280354192165
49.2187978,16.5815144,Plovdivská 1,VS Plovdivská 1,Žabovřesky,252.7,HV,VsPl1MT,Měření Plovdivská 1,0.0,0.04363802566389392,0.036431280354192165
49.2186333,16.5805581,Plovdivská 2,VS Plovdivská 2,Žabovřesky,250.0,HV,VsPl2STR,Strojovna Plovdivská 2,0.0,0.03956746350889704,0.05052050976765646
49.2186333,16.5805581,Plovdivská 2,VS Plovdivská 2,Žabovřesky,250.0,HV,VsPl2MT,Měření Plovdivská 2,0.0,0.03956746350889704,0.05052050976765646
49.218435,16.58151,Plovdivská 3,VS Plovdivská 3,Žabovřesky,251.4,HV,VsPl3STR,Strojovna Plovdivská 3,0.0,0.03644986730890677,0.03549632477490563
49.218435,16.58151,Plovdivská 3,VS Plovdivská 3,Žabovřesky,251.4,HV,VsPl3MT,Měření Plovdivská 3,0.0,0.03644986730890677,0.03549632477490563
49.218435799999995,16.5807242,Plovdivská 4,VS Plovdivská 4,Žabovřesky,248.9,HV,VsPl4STR,Strojovna Plovdivská 4,0.0,0.03619727896923892,0.04653786177430422
49.218435799999995,16.5807242,Plovdivská 4,VS Plovdivská 4,Žabovřesky,248.9,HV,VsPl4MT,Měření Plovdivská 4,0.0,0.03619727896923892,0.04653786177430422
49.2182386,16.5816797,Plovdivská 5,VS Plovdivská 5,Žabovřesky,251.4,HV,VsPl5STR,Strojovna Plovdivská 5,0.0,0.03281210815631063,0.03445252831796565
49.2182386,16.5816797,Plovdivská 5,VS Plovdivská 5,Žabovřesky,251.4,HV,VsPl5MT,Měření Plovdivská 5,0.0,0.03281210815631063,0.03445252831796565
49.217946399999995,16.5806233,Plovdivská 6,MŠ Plovdivská 6,Žabovřesky,245.8,HV,MsPl6STR,Stroj. MŠ Plovdivská 6,0.0,0.027554363018250014,0.04597634738878993
49.217946399999995,16.5806233,Plovdivská 6,MŠ Plovdivská 6,Žabovřesky,245.8,HV,MsPl6MT,Měření MŠ Plovdivská 6,0.0,0.027554363018250014,0.04597634738878993
49.2178964,16.5814328,Plovdivská 7,VS Plovdivská 7,Žabovřesky,249.3,HV,VsPl7STR,Strojovna Plovdivská 7,0.0,0.02735071531822608,0.036613426491775264
49.2178964,16.5814328,Plovdivská 7,VS Plovdivská 7,Žabovřesky,249.3,HV,VsPl7MT,Měření Plovdivská 7,0.0,0.02735071531822608,0.036613426491775264
49.243256099999996,16.5781006,Polívkova 12,PKKR10 Polívkov.12,Řečkovice,282.0,PK,K10PoKOT,Kotle KR10 Polívkova,0.0,0.0512542025739577,0.04127796508708398
49.243256099999996,16.5781006,Polívkova 12,PKKR10 Polívkov.12,Řečkovice,282.0,PK,K10PoSTR,Strojovna KR10 Polívkova,0.0,0.0512542025739577,0.04127796508708398
49.243256099999996,16.5781006,Polívkova 12,PKKR10 Polívkov.12,Řečkovice,282.0,PK,K10PoMT,Měření KR10 Polívkova,0.0,0.0512542025739577,0.04127796508708398
49.243256099999996,16.5781006,Polívkova 12,PKKR10 Polívkov.12,Řečkovice,282.0,PK,K10PoPS1,"Hrušk,Brosk,Suzova,Poliv",0.0,0.0512542025739577,0.04127796508708398
49.243256099999996,16.5781006,Polívkova 12,PKKR10 Polívkov.12,Řečkovice,282.0,PK,PoPS1MT,"Měření Hruškova,Broskvoň",0.0,0.0512542025739577,0.04127796508708398
49.243256099999996,16.5781006,Polívkova 12,PKKR10 Polívkov.12,Řečkovice,282.0,PK,PoPS2MT,"Měření Polívkova,Suzova",0.0,0.0512542025739577,0.04127796508708398
49.1841533,16.5990581,Polní 13-19,VS Polní 13-19,Štýřice,203.0,HV,VSP13STR,Strojovna Polní 13-19,0.18684037066755405,0.05054390770168989,0.0612342537405164
49.1841533,16.5990581,Polní 13-19,VS Polní 13-19,Štýřice,203.0,HV,VSP13MT,Měření Polní 13-19,0.18684037066755405,0.05054390770168989,0.0612342537405164
49.1856506,16.600441399999998,Poříčí 41,VS Poříčí 41,Staré Brno,201.8,PV,VSPorKOT,Ohřívače VS Porici 41,0.055109563411456106,0.04008704738516105,0.0783567787778639
49.1856506,16.600441399999998,Poříčí 41,VS Poříčí 41,Staré Brno,201.8,PV,VSPorSTR,Strojovna VS Porici 41,0.055109563411456106,0.04008704738516105,0.0783567787778639
49.1856506,16.600441399999998,Poříčí 41,VS Poříčí 41,Staré Brno,201.8,PV,VSPorMT,Měření VS Porici 41,0.055109563411456106,0.04008704738516105,0.0783567787778639
49.1947794,16.6103747,Poštovská 3/5,VS Poštovská 3/5,Střed,223.8,HV,Pos_3STR,Stroj. Postovská 3,0.0,0.1084823243982826,0.09297943528281537
49.2176367,16.579053299999998,Poznaňská 1,VS Poznaňská 18,Žabovřesky,239.9,HV,VPo18STR,Strojovna Poznaňská 18,0.0,0.01997203535695377,0.06011074819175867
49.2176367,16.579053299999998,Poznaňská 1,VS Poznaňská 18,Žabovřesky,239.9,HV,VsPo18MT,Měření Poznaňská 18,0.0,0.01997203535695377,0.06011074819175867
49.217053299999996,16.5793408,Poznaňská 2,VS Poznaňská 24,Žabovřesky,239.7,HV,VPo24STR,Strojovna Poznaňská 24,3.0011024713523255e-05,0.015536306861126897,0.05339377859381652
49.217053299999996,16.5793408,Poznaňská 2,VS Poznaňská 24,Žabovřesky,239.7,HV,VsPo24MT,Měření Poznaňská 24,3.0011024713523255e-05,0.015536306861126897,0.05339377859381652
49.2185894,16.5798697,Poznaňská 3,VS Poznaňská 3,Žabovřesky,246.5,HV,VPo03STR,Strojovna Poznaňská 3,0.0,0.03615063449368364,0.05967424078447286
49.2185894,16.5798697,Poznaňská 3,VS Poznaňská 3,Žabovřesky,246.5,HV,VsPo03MT,Měření Poznaňská 3,0.0,0.03615063449368364,0.05967424078447286
49.2189639,16.5792811,Poznaňská 4,VS Poznaňská 4,Žabovřesky,246.4,HV,VPo04STR,Strojovna Poznaňská 4,0.0,0.040755611723629535,0.06697221519889587
49.2189639,16.5792811,Poznaňská 4,VS Poznaňská 4,Žabovřesky,246.4,HV,VsPo04MT,Měření Poznaňská 4,0.0,0.040755611723629535,0.06697221519889587
49.2183881,16.5797014,Poznaňská 5,VS Poznaňská 5,Žabovřesky,244.9,HV,VPo05STR,Strojovna Poznaňská 5,0.0,0.03109243290926768,0.05998623038875146
49.2183881,16.5797014,Poznaňská 5,VS Poznaňská 5,Žabovřesky,244.9,HV,VsPo05MT,Měření Poznaňská 5,0.0,0.03109243290926768,0.05998623038875146
49.2187631,16.5791044,Poznaňská 6,VS Poznaňská 6,Žabovřesky,245.1,HV,VPo06STR,Strojovna Poznaňská 6,0.0,0.035370204267622114,0.06705155420250417
49.2187631,16.5791044,Poznaňská 6,VS Poznaňská 6,Žabovřesky,245.1,HV,VsPo06MT,Měření Poznaňská 6,0.0,0.035370204267622114,0.06705155420250417
49.2181928,16.579875,Poznaňská 7,VS Poznaňská 7,Žabovřesky,244.9,HV,VPo07STR,Strojovna Poznaňská 7,0.0,0.028750639168047293,0.0563901017133082
49.2181928,16.579875,Poznaňská 7,VS Poznaňská 7,Žabovřesky,244.9,HV,VsPo07MT,Měření Poznaňská 7,0.0,0.028750639168047293,0.0563901017133082
49.2185617,16.5789461,Poznaňská 8,VS Poznaňská 8,Žabovřesky,243.6,HV,VPo08STR,Strojovna Poznaňská 8,0.0,0.029863021759183397,0.06681686432434145
49.2185617,16.5789461,Poznaňská 8,VS Poznaňská 8,Žabovřesky,243.6,HV,VsPo08MT,Měření Poznaňská 8,0.0,0.029863021759183397,0.06681686432434145
49.2180011,16.5797092,Poznaňská 9,VS Poznaňská 9,Žabovřesky,244.0,HV,VPo09STR,Strojovna Poznaňská 9,0.0,0.026221029284953117,0.057018193806101986
49.2180011,16.5797092,Poznaňská 9,VS Poznaňská 9,Žabovřesky,244.0,HV,VsPo09MT,Měření Poznaňská 9,0.0,0.026221029284953117,0.057018193806101986
49.175885,16.605527,Pražákova 69,VS AZ tower,Štýřice,200.8,HV,VSAZ1STR,Str.AZ-VS1 STII+STIII,0.0,6.32363632261543e-05,0.01956219922236927
49.175885,16.605527,Pražákova 69,VS AZ tower,Štýřice,200.8,HV,VSAZ2STR,Str.AZ-VS2 STI+NADRZ,0.0,6.32363632261543e-05,0.01956219922236927
49.175885,16.605527,Pražákova 69,VS AZ tower,Štýřice,200.8,HV,VSAZ3STR,Str.AZ-VS3 TVproVZT,0.0,6.32363632261543e-05,0.01956219922236927
49.175885,16.605527,Pražákova 69,VS AZ tower,Štýřice,200.8,HV,VSAZ__MT,Mereni AZ,0.0,6.32363632261543e-05,0.01956219922236927
